origin_id,school_id,cci_cost
nta_QN50,school_M423,4712.619738261616
nta_QN50,school_X684,4603.431294577235
nta_QN50,school_K792,5105.3067303068065
nta_QN50,school_M551,
nta_QN50,school_X550,4768.127019438769
nta_QN50,school_Q326,3502.2880792826004
nta_QN50,school_M680,3520.0493227112975
nta_QN50,school_X549,4575.657394972122
nta_QN50,school_K403,3159.5725608443217
nta_QN50,school_Q620,3164.919577923959
nta_QN50,school_X521,4768.127019438769
nta_QN50,school_X379,4259.516690001049
nta_QN50,school_M401,4169.942037748729
nta_QN50,school_K502,4800.64652639888
nta_QN50,school_M316,3710.7373694704306
nta_QN50,school_M404,4046.1616743151517
nta_QN50,school_K546,5368.956607433181
nta_QN50,school_Q260,
nta_QN50,school_X290,5518.168839759962
nta_QN50,school_M427,3035.9716243037387
nta_QN50,school_M580,3710.7373694704306
nta_QN50,school_Q233,2723.6680895072873
nta_QN50,school_Q334,3454.295020002798
nta_QN50,school_R080,6425.77004997356
nta_QN50,school_K371,4125.773460461131
nta_QN50,school_X565,5675.836215730507
nta_QN50,school_Q430,3792.628941856337
nta_QN50,school_M495,3654.7434806045844
nta_QN50,school_K423,3704.6595940595653
nta_QN50,school_M520,3645.8745529347984
nta_QN50,school_Q248,5177.687707067755
nta_QN50,school_K593,4533.127507127661
nta_QN50,school_X561,5217.415141432718
nta_QN50,school_M442,3169.0356832525517
nta_QN50,school_K572,5705.743030461363
nta_QN50,school_X547,
nta_QN50,school_K556,3838.7925788744974
nta_QN50,school_M412,3024.1281629186346
nta_QN50,school_K322,3760.15674050966
nta_QN50,school_M531,2745.304125484749
nta_QN50,school_X440,5095.762792776293
nta_QN50,school_M462,5028.648176145391
nta_QN50,school_K337,5705.743030461363
nta_QN50,school_K485,4509.623134702279
nta_QN50,school_X537,4987.313568948955
nta_QN50,school_K439,3893.2624580480046
nta_QN50,school_Q744,1492.5932889794055
nta_QN50,school_M726,3916.3552393069335
nta_QN50,school_Q314,4111.531059789225
nta_QN50,school_M505,4019.862440695702
nta_QN50,school_K589,5737.413608226111
nta_QN50,school_K635,5308.813172852001
nta_QN50,school_K544,5368.956607433181
nta_QN50,school_K647,5042.698928802189
nta_QN50,school_X299,5342.473034597371
nta_QN50,school_X530,4276.447635095513
nta_QN50,school_Q502,2226.1911935667904
nta_QN50,school_M449,2772.166192352122
nta_QN50,school_X682,4792.3894332675
nta_QN50,school_X347,5026.664050227511
nta_QN50,school_K486,4021.1722174674787
nta_QN50,school_X412,4528.291196599108
nta_QN50,school_X434,5222.2794694236145
nta_QN50,school_K610,3304.1043991885913
nta_QN50,school_K774,4132.586318987455
nta_QN50,school_Q004,3818.1038383137434
nta_QN50,school_K659,3790.21954863812
nta_QN50,school_M540,4297.777452949728
nta_QN50,school_K673,5572.413211505253
nta_QN50,school_M305,3262.689950993438
nta_QN50,school_M139,2832.312568938445
nta_QN50,school_X345,4898.99595531876
nta_QN50,school_X452,5217.415141432718
nta_QN50,school_M575,3430.006742940288
nta_QN50,school_M533,3229.991313123223
nta_QN50,school_M394,3225.1460599893653
nta_QN50,school_X176,5254.73885726043
nta_QN50,school_X445,5095.762792776293
nta_QN50,school_Q258,2503.102310223676
nta_QN50,school_M494,3596.1409996110847
nta_QN50,school_K566,5923.836103350384
nta_QN50,school_K404,4549.1610710621735
nta_QN50,school_K488,3534.0548557569305
nta_QN50,school_K477,3371.3730534080996
nta_QN50,school_X553,
nta_QN50,school_M542,3100.6323208789404
nta_QN50,school_X293,5059.582462602866
nta_QN50,school_X548,
nta_QN50,school_X511,4638.570368674584
nta_QN50,school_M393,2832.312568938445
nta_QN50,school_K395,4260.356481865081
nta_QN50,school_X508,5342.473034597371
nta_QN50,school_M539,3825.5584939870355
nta_QN50,school_M303,3100.6323208789404
nta_QN50,school_M226,3605.972718277689
nta_QN50,school_M550,2964.8922858669785
nta_QN50,school_K594,4389.6067342667675
nta_QN50,school_M169,3277.698356363008
nta_QN50,school_K656,3856.892396905774
nta_QN50,school_Q455,1182.7642528317256
nta_QN50,school_Q308,3404.704051781952
nta_QN50,school_M438,3229.991313123223
nta_QN50,school_Q265,5177.687707067755
nta_QN50,school_Q460,2591.5341483045254
nta_QN50,school_M501,3251.965918520125
nta_QN50,school_K753,4186.239988183091
nta_QN50,school_Q440,2368.622178316372
nta_QN50,school_K583,3790.21954863812
nta_QN50,school_X558,5059.582462602866
nta_QN50,school_X249,5254.73885726043
nta_QN50,school_M157,3737.3159694450956
nta_QN50,school_X252,5122.9844594197575
nta_QN50,school_M296,3100.6323208789404
nta_QN50,school_M467,5028.648176145391
nta_QN50,school_K771,5380.431742424034
nta_QN50,school_X348,5059.582462602866
nta_QN50,school_K642,5252.864734035614
nta_QN50,school_Q690,3893.292675034426
nta_QN50,school_K410,5701.438940976159
nta_QN50,school_K764,3790.21954863812
nta_QN50,school_K721,5487.143604812093
nta_QN50,school_K637,5923.836103350384
nta_QN50,school_K344,5779.7921413721615
nta_QN50,school_X374,5222.2794694236145
nta_QN50,school_X395,4775.736962177627
nta_QN50,school_R440,6400.804746520871
nta_QN50,school_M135,3645.8745529347984
nta_QN50,school_Q400,4167.001631205911
nta_QN50,school_Q600,1901.5117359860453
nta_QN50,school_M522,3218.6284664638556
nta_QN50,school_X432,5217.415141432718
nta_QN50,school_X237,5217.14262219468
nta_QN50,school_X264,5675.836215730507
nta_QN50,school_K498,3900.7138761627803
nta_QN50,school_K508,3836.4584751056445
nta_QN50,school_K419,3893.2624580480046
nta_QN50,school_K564,3429.9241102128735
nta_QN50,school_K769,4533.3871548042825
nta_QN50,school_Q480,3300.235074208121
nta_QN50,school_Q236,1182.7642528317256
nta_QN50,school_Q485,2678.757172691446
nta_QN50,school_M299,3596.1409996110847
nta_QN50,school_X520,4199.339925774861
nta_QN50,school_K359,4497.18164237654
nta_QN50,school_X692,4768.127019438769
nta_QN50,school_K490,5402.545290686942
nta_QN50,school_M433,4050.720633350859
nta_QN50,school_K728,5515.147195998483
nta_QN50,school_K514,5112.140749562673
nta_QN50,school_K510,4800.64652639888
nta_QN50,school_K559,5705.743030461363
nta_QN50,school_Q501,2226.5508334017222
nta_QN50,school_X418,5067.417675368672
nta_QN50,school_K617,5252.864734035614
nta_QN50,school_X522,4223.36305864313
nta_QN50,school_M285,3871.1592110025913
nta_QN50,school_K474,3371.3730534080996
nta_QN50,school_K569,6269.014933876338
nta_QN50,school_X655,4169.658810252515
nta_QN50,school_K698,5197.628529240121
nta_QN50,school_X275,5518.168839759962
nta_QN50,school_X559,4312.909805509422
nta_QN50,school_K396,4983.762528241334
nta_QN50,school_Q241,2591.5341483045254
nta_QN50,school_K350,3893.2624580480046
nta_QN50,school_K053,4572.517476857851
nta_QN50,school_X397,
nta_QN50,school_X660,5675.836215730507
nta_QN50,school_X284,
nta_QN50,school_X168,3946.383746342855
nta_QN50,school_K733,3429.9241102128735
nta_QN50,school_M515,3250.138939220865
nta_QN50,school_X404,5043.276015791198
nta_QN50,school_K370,5219.105671561867
nta_QN50,school_K561,3534.0548557569305
nta_QN50,school_M138,3632.257668477194
nta_QN50,school_X253,5518.168839759962
nta_QN50,school_X704,4272.611234162887
nta_QN50,school_Q610,1827.7705277465063
nta_QN50,school_K356,5659.753832804074
nta_QN50,school_K430,3979.8458757712715
nta_QN50,school_X427,4051.1793627956745
nta_QN50,school_M369,4213.005949920419
nta_QN50,school_Q313,4574.8925560316
nta_QN50,school_M485,3523.620029945462
nta_QN50,school_K772,5337.817875295805
nta_QN50,school_K618,3790.21954863812
nta_QN50,school_X353,5095.762792776293
nta_QN50,school_X455,5254.73885726043
nta_QN50,school_X200,4284.939416536238
nta_QN50,school_K368,3760.15674050966
nta_QN50,school_M541,3596.1409996110847
nta_QN50,school_K547,4888.789791132904
nta_QN50,school_Q337,4983.482826121803
nta_QN50,school_M570,3063.8489492869157
nta_QN50,school_M409,4152.198911167708
nta_QN50,school_M439,2824.7403540691034
nta_QN50,school_M435,4238.429091821041
nta_QN50,school_M374,3229.991313123223
nta_QN50,school_Q293,1492.5932889794055
nta_QN50,school_K525,4814.312459155486
nta_QN50,school_M529,2605.3337991909416
nta_QN50,school_M696,4000.2551780917324
nta_QN50,school_X478,4768.127019438769
nta_QN50,school_X259,4169.658810252515
nta_QN50,school_K670,4326.269112697139
nta_QN50,school_X557,4169.658810252515
nta_QN50,school_K739,6216.938912592292
nta_QN50,school_M534,2952.4822985114447
nta_QN50,school_K630,6216.938912592292
nta_QN50,school_K683,3960.608633185515
nta_QN50,school_M685,3808.6208403384085
nta_QN50,school_X524,5675.836215730507
nta_QN50,school_K528,4888.789791132904
nta_QN50,school_Q267,2111.3268296921196
nta_QN50,school_K545,3942.987242021477
nta_QN50,school_Q261,4167.001631205911
nta_QN50,school_M492,3596.1409996110847
nta_QN50,school_K784,3421.8964800418644
nta_QN50,school_K558,3534.0548557569305
nta_QN50,school_K639,3790.21954863812
nta_QN50,school_K568,5249.618420286153
nta_QN50,school_X263,5122.9844594197575
nta_QN50,school_M458,3113.8814613046047
nta_QN50,school_Q495,
nta_QN50,school_Q264,2111.3268296921196
nta_QN50,school_M419,3213.9908123710916
nta_QN50,school_K519,3864.8986057919756
nta_QN50,school_M429,2952.4822985114447
nta_QN50,school_K567,5923.836103350384
nta_QN50,school_R064,7458.66244273528
nta_QN50,school_K615,4020.488262111794
nta_QN50,school_X202,4312.909805509422
nta_QN50,school_K348,5705.743030461363
nta_QN50,school_K168,3159.5725608443217
nta_QN50,school_M544,3149.338059303002
nta_QN50,school_Q492,4574.8925560316
nta_QN50,school_K537,4567.053574271897
nta_QN50,school_M483,4001.2460025738455
nta_QN50,school_Q752,3689.0225519515443
nta_QN50,school_Q415,4308.194940991445
nta_QN50,school_K616,4087.229755110872
nta_QN50,school_X545,5518.168839759962
nta_QN50,school_K611,6216.938912592292
nta_QN50,school_M211,4712.619738261616
nta_QN50,school_M751,3421.4455304462167
nta_QN50,school_X600,4223.36305864313
nta_QN50,school_M552,4246.1808413954
nta_QN50,school_Q686,2723.6680895072873
nta_QN50,school_X278,4697.97322020509
nta_QN50,school_K373,3824.776956908415
nta_QN50,school_M336,4531.047801012354
nta_QN50,school_X260,5197.051949294585
nta_QN50,school_M630,2553.876816074847
nta_QN50,school_K504,4800.64652639888
nta_QN50,school_Q243,4574.8925560316
nta_QN50,school_X319,5362.4848208103285
nta_QN50,school_R600,7251.22295750936
nta_QN50,school_M068,4468.446942798911
nta_QN50,school_M460,3229.991313123223
nta_QN50,school_X464,4995.629383329552
nta_QN50,school_R025,7572.93685133758
nta_QN50,school_Q555,2138.1673301801293
nta_QN50,school_K357,4778.268608959871
nta_QN50,school_X188,5548.444705194483
nta_QN50,school_K660,4343.6096309749755
nta_QN50,school_K688,4035.155201184505
nta_QN50,school_Q240,2591.5341483045254
nta_QN50,school_Q301,2483.5721240133066
nta_QN50,school_Q328,
nta_QN50,school_Q263,2883.433573809234
nta_QN50,school_X527,
nta_QN50,school_X544,5518.168839759962
nta_QN50,school_X696,5159.925734205053
nta_QN50,school_M543,3262.689950993438
nta_QN50,school_Q705,1117.8669594212538
nta_QN50,school_K507,4800.64652639888
nta_QN50,school_M420,3605.972718277689
nta_QN50,school_Q255,3546.0029278618244
nta_QN50,school_X388,4768.127019438769
nta_QN50,school_K620,5541.10831997805
nta_QN50,school_M437,3213.9908123710916
nta_QN50,school_K765,4112.785480392995
nta_QN50,school_Q299,2111.3268296921196
nta_QN50,school_Q339,4832.213239764776
nta_QN50,school_K529,4523.199205893854
nta_QN50,school_K499,4345.454652768224
nta_QN50,school_X268,4575.657394972122
nta_QN50,school_Q325,
nta_QN50,school_K633,5252.864734035614
nta_QN50,school_K643,5042.698928802189
nta_QN50,school_Q023,5498.033563600637
nta_QN50,school_M265,4558.538039017586
nta_QN50,school_K553,4287.930806121138
nta_QN50,school_K781,6551.918217847861
nta_QN50,school_M507,2832.312568938445
nta_QN50,school_X433,4575.657394972122
nta_QN50,school_Q811,4848.10781299119
nta_QN50,school_K454,
nta_QN50,school_K674,3771.570959527782
nta_QN50,school_X365,4607.322175838926
nta_QN50,school_K478,3371.3730534080996
nta_QN50,school_K632,3304.1043991885913
nta_QN50,school_X227,4528.291196599108
nta_QN50,school_K745,5368.956607433181
nta_QN50,school_M300,3100.6323208789404
nta_QN50,school_X377,5217.415141432718
nta_QN50,school_M605,3213.9908123710916
nta_QN50,school_M280,3645.8745529347984
nta_QN50,school_M400,3149.338059303002
nta_QN50,school_M304,3808.6208403384085
nta_QN50,school_K667,4061.7107149070594
nta_QN50,school_K685,3704.497382945559
nta_QN50,school_X477,
nta_QN50,school_X288,5342.473034597371
nta_QN50,school_M625,2832.312568938445
nta_QN50,school_X403,5043.276015791198
nta_QN50,school_K358,4976.569346480246
nta_QN50,school_K505,5200.69910157089
nta_QN50,school_K483,3753.090367239636
nta_QN50,school_K539,4567.053574271897
nta_QN50,school_Q670,3578.358726571106
nta_QN50,school_X480,4284.939416536238
nta_QN50,school_M414,3024.1281629186346
nta_QN50,school_K737,5199.513022067967
nta_QN50,school_X010,4135.490953925773
nta_QN50,school_X282,5599.128401586226
nta_QN50,school_M417,4046.1616743151517
nta_QN50,school_K412,4087.229755110872
nta_QN50,school_M399,3229.991313123223
nta_QN50,school_K455,4112.785480392995
nta_QN50,school_M282,3645.8745529347984
nta_QN50,school_M650,3113.8814613046047
nta_QN50,school_K592,3912.941369590907
nta_QN50,school_Q435,4317.927103880661
nta_QN50,school_X473,4453.033414394424
nta_QN50,school_Q687,3034.3457863625285
nta_QN50,school_K524,4888.789791132904
nta_QN50,school_M288,3100.6323208789404
nta_QN50,school_M519,2772.166192352122
nta_QN50,school_K575,4287.930806121138
nta_QN50,school_M411,3235.3127005787255
nta_QN50,school_X546,
nta_QN50,school_X349,5059.582462602866
nta_QN50,school_X525,4861.147366782694
nta_QN50,school_Q520,1981.7450692565317
nta_QN50,school_K684,4419.78972049587
nta_QN50,school_M403,4046.1616743151517
nta_QN50,school_M459,2772.166192352122
nta_QN50,school_X208,4169.658810252515
nta_QN50,school_X513,5825.4623005984495
nta_QN50,school_K036,4846.578987453393
nta_QN50,school_M468,5028.648176145391
nta_QN50,school_M432,3035.9716243037387
nta_QN50,school_K473,3751.3424409479185
nta_QN50,school_R047,7458.66244273528
nta_QN50,school_X564,4528.291196599108
nta_QN50,school_M555,3783.5278562425847
nta_QN50,school_M313,3213.9908123710916
nta_QN50,school_M509,3250.138939220865
nta_QN50,school_K751,4448.202606956586
nta_QN50,school_Q721,1587.055574948548
nta_QN50,school_M692,4397.373964437933
nta_QN50,school_X439,5222.2794694236145
nta_QN50,school_K548,4888.789791132904
nta_QN50,school_X465,5673.1910361513765
nta_QN50,school_K629,6269.014933876338
nta_QN50,school_M475,3722.7870960280234
nta_QN50,school_M565,2772.166192352122
nta_QN50,school_X438,5222.2794694236145
nta_QN50,school_X393,4281.9945679032735
nta_QN50,school_R450,7546.40745751433
nta_QN50,school_M416,3429.066559332002
nta_QN50,school_Q302,
nta_QN50,school_Q585,1410.822998533492
nta_QN50,school_X461,4531.967514848959
nta_QN50,school_Q338,2558.8975678815286
nta_QN50,school_K712,4056.3925315518463
nta_QN50,school_M546,3229.991313123223
nta_QN50,school_K425,5331.342325873879
nta_QN50,school_X248,4697.97322020509
nta_QN50,school_K738,6216.938912592292
nta_QN50,school_X305,5217.415141432718
nta_QN50,school_X321,4372.165094977219
nta_QN50,school_X495,4453.033414394424
nta_QN50,school_K600,4888.789791132904
nta_QN50,school_Q315,4317.927103880661
nta_QN50,school_K652,5433.077247721787
nta_QN50,school_Q445,1981.4313503706273
nta_QN50,school_K535,6253.221873796504
nta_QN50,school_Q496,4574.8925560316
nta_QN50,school_Q650,3255.2933125671057
nta_QN50,school_Q177,3930.8545083052054
nta_QN50,school_M035,2671.162197973816
nta_QN50,school_X509,5342.473034597371
nta_QN50,school_K122,4448.202606956586
nta_QN50,school_K445,5157.07794711557
nta_QN50,school_K576,5923.836103350384
nta_QN50,school_X213,
nta_QN50,school_X519,4987.313568948955
nta_QN50,school_X514,5825.4623005984495
nta_QN50,school_R037,7501.169031750398
nta_QN50,school_K449,
nta_QN50,school_X312,5217.415141432718
nta_QN50,school_M479,3470.335742335155
nta_QN50,school_Q575,2082.678975260414
nta_QN50,school_Q525,3425.522685406916
nta_QN50,school_X334,4440.196416757116
nta_QN50,school_K595,4162.752537766605
nta_QN50,school_X479,4729.382316989264
nta_QN50,school_X542,5342.473034597371
nta_QN50,school_K549,3159.5725608443217
nta_QN50,school_R470,5629.809604596398
nta_QN50,school_M376,3236.831833701158
nta_QN50,school_Q566,5110.405002694628
nta_QN50,school_X185,4305.125880649206
nta_QN50,school_X670,4051.1793627956745
nta_QN50,school_M463,5028.648176145391
nta_QN50,school_M284,4107.098150456494
nta_QN50,school_X251,4638.570368674584
nta_QN50,school_X650,4312.909805509422
nta_QN50,school_X446,4284.939416536238
nta_QN50,school_X295,5217.415141432718
nta_QN50,school_Q351,4504.3764724231205
nta_QN50,school_K417,3836.2908248565304
nta_QN50,school_X381,4223.36305864313
nta_QN50,school_K489,4931.348586893234
nta_QN50,school_K793,3382.578004756599
nta_QN50,school_Q475,3516.3079147261474
nta_QN50,school_Q540,2591.501456047043
nta_QN50,school_X297,5043.276015791198
nta_QN50,school_M448,3732.1697835450373
nta_QN50,school_R460,7417.926928754584
nta_QN50,school_M392,3213.9908123710916
nta_QN50,school_K540,5487.143604812093
nta_QN50,school_R445,6645.221257157985
nta_QN50,school_X539,
nta_QN50,school_Q310,
nta_QN50,school_Q550,2377.873498145563
nta_QN50,school_Q425,3342.8642844354617
nta_QN50,school_R455,7671.5131321008585
nta_QN50,school_M721,3251.965918520125
nta_QN50,school_K646,4260.356481865081
nta_QN50,school_K605,3771.570959527782
nta_QN50,school_K141,4852.594216521615
nta_QN50,school_K408,4567.053574271897
nta_QN50,school_Q993,4835.855722338433
nta_QN50,school_Q272,5177.687707067755
nta_QN50,school_M308,3262.689950993438
nta_QN50,school_K538,3581.4252066025006
nta_QN50,school_M418,3678.53763611816
nta_QN50,school_X351,5095.762792776293
nta_QN50,school_M586,3094.6196963392763
nta_QN50,school_M489,3554.593311515091
nta_QN50,school_Q494,4574.8925560316
nta_QN50,school_Q498,4574.8925560316
nta_QN50,school_M298,3225.1460599893653
nta_QN50,school_M600,3103.452208553334
nta_QN50,school_X437,5222.2794694236145
nta_QN50,school_Q324,4504.3764724231205
nta_QN50,school_M294,3262.689950993438
nta_QN50,school_X723,5788.666597546088
nta_QN50,school_Q075,2893.9467104720843
nta_QN50,school_M545,3262.689950993438
nta_QN50,school_X332,4276.447635095513
nta_QN50,school_Q009,2412.8316471999055
nta_QN50,school_X186,4776.043162124967
nta_QN50,school_M283,3596.1409996110847
nta_QN50,school_M615,3236.831833701158
nta_QN50,school_X543,5043.276015791198
nta_QN50,school_K552,3159.5725608443217
nta_QN50,school_M402,4046.1616743151517
nta_QN50,school_X276,5317.760973632882
nta_QN50,school_M645,3663.794423582039
nta_QN50,school_R605,6320.248324756081
nta_QN50,school_K669,4112.785480392995
nta_QN50,school_K495,6216.938912592292
nta_QN50,school_K563,6269.014933876338
nta_QN50,school_X012,4866.980530912987
nta_QN50,school_Q530,1981.7450692565317
nta_QN50,school_Q792,2901.429814434338
nta_QN50,school_X414,4528.291196599108
nta_QN50,school_K077,4065.192707542246
nta_QN50,school_X405,5059.582462602866
nta_QN50,school_Q350,
nta_QN50,school_X754,4199.339925774861
nta_QN50,school_K405,5084.209916951331
nta_QN50,school_K369,3706.774881865631
nta_QN50,school_M307,3596.1409996110847
nta_QN50,school_X329,4528.291196599108
nta_QN50,school_M707,3956.5299690659645
nta_QN50,school_Q296,1492.5932889794055
nta_QN50,school_K693,3435.273414102596
nta_QN50,school_X265,5518.168839759962
nta_BK45,school_K578,1757.9590732882257
nta_BK45,school_X320,7270.115351342165
nta_BK45,school_M500,4582.176355634395
nta_BK45,school_M202,4463.648451934504
nta_BK45,school_X442,6752.716153487572
nta_BK45,school_Q450,6414.395836018924
nta_BK45,school_M560,4995.338904030654
nta_BK45,school_Q505,6787.950376734306
nta_BK45,school_M425,3830.9561200574253
nta_BK45,school_M423,6640.017490904729
nta_BK45,school_X684,6780.490053092685
nta_BK45,school_K792,3219.2237904597537
nta_BK45,school_M551,
nta_BK45,school_X550,6945.185777954219
nta_BK45,school_Q326,7812.691605316383
nta_BK45,school_M680,5697.108081226748
nta_BK45,school_X549,6752.716153487572
nta_BK45,school_K403,5097.999370811124
nta_BK45,school_Q620,7475.323103957742
nta_BK45,school_X521,6945.185777954219
nta_BK45,school_X379,6436.575448516499
nta_BK45,school_M401,7311.717045733141
nta_BK45,school_K502,4227.3442598886
nta_BK45,school_M316,3813.276334346684
nta_BK45,school_M404,5788.964863423613
nta_BK45,school_K546,3666.723951658311
nta_BK45,school_Q260,
nta_BK45,school_X290,7550.873676063203
nta_BK45,school_M427,4582.176355634395
nta_BK45,school_M580,3813.276334346684
nta_BK45,school_Q233,5641.251484304601
nta_BK45,school_Q334,5847.882198430235
nta_BK45,school_R080,6436.472006256851
nta_BK45,school_K371,4346.127008520882
nta_BK45,school_X565,7692.838605962132
nta_BK45,school_Q430,7883.878865420126
nta_BK45,school_M495,5831.802239120036
nta_BK45,school_K423,4214.607660649921
nta_BK45,school_M520,4231.15625193849
nta_BK45,school_Q248,7038.285832493271
nta_BK45,school_K593,4201.160056129545
nta_BK45,school_X561,7450.703869360793
nta_BK45,school_M442,4519.264814941592
nta_BK45,school_K572,3423.469298155601
nta_BK45,school_X547,
nta_BK45,school_K556,4584.454946194436
nta_BK45,school_M412,5103.293925374289
nta_BK45,school_K322,5289.976459852321
nta_BK45,school_M531,5068.348199564347
nta_BK45,school_X440,7272.821551291743
nta_BK45,school_M462,6771.451365253851
nta_BK45,school_K337,3423.469298155601
nta_BK45,school_K485,4779.439416836524
nta_BK45,school_X537,7164.372327464405
nta_BK45,school_K439,4404.226146952488
nta_BK45,school_Q744,6101.290926801824
nta_BK45,school_M726,5843.752991950048
nta_BK45,school_Q314,5453.320313485809
nta_BK45,school_M505,5877.777241927451
nta_BK45,school_K589,2945.3209458191554
nta_BK45,school_K635,3159.056568738497
nta_BK45,school_K544,3666.723951658311
nta_BK45,school_K647,3353.599648776873
nta_BK45,school_X299,7306.151016461023
nta_BK45,school_X530,6453.506393610964
nta_BK45,school_Q502,5540.334199795278
nta_BK45,school_M449,5685.253215513963
nta_BK45,school_X682,6969.44819178295
nta_BK45,school_X347,6829.655517722829
nta_BK45,school_K486,4037.4771778292443
nta_BK45,school_X412,6613.076568120006
nta_BK45,school_X434,7307.036179503238
nta_BK45,school_K610,5673.924118531253
nta_BK45,school_K774,4456.557273340068
nta_BK45,school_Q004,7909.353761877531
nta_BK45,school_K659,5500.7696889248855
nta_BK45,school_M540,6225.175205592842
nta_BK45,school_K673,2914.8000595312074
nta_BK45,school_M305,4611.565988890809
nta_BK45,school_M139,5393.158005324694
nta_BK45,school_X345,7076.054713834211
nta_BK45,school_X452,7450.703869360793
nta_BK45,school_M575,4614.902013257805
nta_BK45,school_M533,4614.96932331421
nta_BK45,school_M394,4493.7030387085715
nta_BK45,school_X176,8013.349194971237
nta_BK45,school_X445,7272.821551291743
nta_BK45,school_Q258,5979.318929220917
nta_BK45,school_M494,5675.189140271469
nta_BK45,school_K566,1757.9590732882257
nta_BK45,school_K404,3643.5125891352473
nta_BK45,school_K488,5543.874575099594
nta_BK45,school_K477,5317.6106557605135
nta_BK45,school_X553,
nta_BK45,school_M542,5772.8617779323195
nta_BK45,school_X293,7270.115351342165
nta_BK45,school_X548,
nta_BK45,school_X511,6815.629127190034
nta_BK45,school_M393,5393.158005324694
nta_BK45,school_K395,4027.173438909149
nta_BK45,school_X508,7306.151016461023
nta_BK45,school_M539,5503.1363635376965
nta_BK45,school_M303,5772.8617779323195
nta_BK45,school_M226,4495.99530890688
nta_BK45,school_M550,5044.058048322631
nta_BK45,school_K594,3915.8876496499065
nta_BK45,school_M169,5454.757114878456
nta_BK45,school_K656,3822.522190621359
nta_BK45,school_Q455,5711.305721302971
nta_BK45,school_Q308,4673.3457262109805
nta_BK45,school_M438,4614.96932331421
nta_BK45,school_Q265,7038.285832493271
nta_BK45,school_Q460,7963.975976561582
nta_BK45,school_M501,4995.338904030654
nta_BK45,school_K753,4035.7350797425765
nta_BK45,school_Q440,6829.025704350157
nta_BK45,school_K583,5500.7696889248855
nta_BK45,school_X558,7270.115351342165
nta_BK45,school_X249,8013.349194971237
nta_BK45,school_M157,5914.374727960547
nta_BK45,school_X252,7300.043217935207
nta_BK45,school_M296,5772.8617779323195
nta_BK45,school_M467,6771.451365253851
nta_BK45,school_K771,3683.794824103544
nta_BK45,school_X348,7270.115351342165
nta_BK45,school_K642,3045.4523579719194
nta_BK45,school_Q690,6713.766092934063
nta_BK45,school_K410,3882.562513127839
nta_BK45,school_K764,5500.7696889248855
nta_BK45,school_K721,3829.541198545662
nta_BK45,school_K637,1757.9590732882257
nta_BK45,school_K344,4072.2719565752996
nta_BK45,school_X374,7307.036179503238
nta_BK45,school_X395,6952.795720693078
nta_BK45,school_R440,6411.506702804162
nta_BK45,school_M135,4231.15625193849
nta_BK45,school_Q400,6238.844919655209
nta_BK45,school_Q600,6447.281496531983
nta_BK45,school_M522,4856.77556986599
nta_BK45,school_X432,7450.703869360793
nta_BK45,school_X237,7020.134089689998
nta_BK45,school_X264,7692.838605962132
nta_BK45,school_K498,4230.765080040863
nta_BK45,school_K508,4308.844804212547
nta_BK45,school_K419,4404.226146952488
nta_BK45,school_K564,4927.056451328836
nta_BK45,school_K769,4226.641421421878
nta_BK45,school_Q480,4857.161604118107
nta_BK45,school_Q236,5711.305721302971
nta_BK45,school_Q485,5761.40472756153
nta_BK45,school_M299,5675.189140271469
nta_BK45,school_X520,6376.39868429031
nta_BK45,school_K359,4380.024498591054
nta_BK45,school_X692,6945.185777954219
nta_BK45,school_K490,5048.026237186909
nta_BK45,school_M433,6227.7793918663065
nta_BK45,school_K728,4022.5324570853422
nta_BK45,school_K514,3574.567925537532
nta_BK45,school_K510,4227.3442598886
nta_BK45,school_K559,3423.469298155601
nta_BK45,school_Q501,5923.347831017932
nta_BK45,school_X418,7075.32900043032
nta_BK45,school_K617,3045.4523579719194
nta_BK45,school_X522,6400.421817158579
nta_BK45,school_M285,5978.320353985977
nta_BK45,school_K474,5317.6106557605135
nta_BK45,school_K569,2558.52075517508
nta_BK45,school_X655,6346.717568767963
nta_BK45,school_K698,4860.7203796323165
nta_BK45,school_X275,7550.873676063203
nta_BK45,school_X559,6489.968564024873
nta_BK45,school_K396,3807.6332866988973
nta_BK45,school_Q241,7963.975976561582
nta_BK45,school_K350,4404.226146952488
nta_BK45,school_K053,4258.068929939681
nta_BK45,school_X397,
nta_BK45,school_X660,7692.838605962132
nta_BK45,school_X284,
nta_BK45,school_X168,6123.442504858305
nta_BK45,school_K733,4927.056451328836
nta_BK45,school_M515,4926.002993900121
nta_BK45,school_X404,7220.334774306649
nta_BK45,school_K370,3726.4909326487254
nta_BK45,school_K561,5543.874575099594
nta_BK45,school_M138,5809.316426992644
nta_BK45,school_X253,7550.873676063203
nta_BK45,school_X704,6449.669992678336
nta_BK45,school_Q610,6168.802112414369
nta_BK45,school_K356,3308.5072346173065
nta_BK45,school_K430,4107.33583915883
nta_BK45,school_X427,6228.238121311124
nta_BK45,school_M369,6140.4037025635325
nta_BK45,school_Q313,8560.311993863717
nta_BK45,school_M485,5732.263082088246
nta_BK45,school_K772,3649.4605376031864
nta_BK45,school_K618,5500.7696889248855
nta_BK45,school_X353,7272.821551291743
nta_BK45,school_X455,8013.349194971237
nta_BK45,school_X200,6461.998175051688
nta_BK45,school_K368,5289.976459852321
