source,target,type,shape_id,weight
bus_abc_551036,bus_abc_551046,transit_travel,bus_abc_Q250097,33.0
bus_abc_551036,bus_abc_551046,transit_travel,bus_abc_Q250098,36.23529411764706
bus_abc_551037,bus_abc_551038,transit_travel,bus_abc_Q250099,30.823529411764707
bus_abc_551037,bus_abc_551038,transit_travel,bus_abc_Q250104,34.0
bus_abc_551038,bus_abc_553292,transit_travel,bus_abc_Q250099,86.47058823529412
bus_abc_551038,bus_abc_553292,transit_travel,bus_abc_Q250104,96.0
bus_abc_551042,bus_abc_551043,transit_travel,bus_abc_Q250097,38.0
bus_abc_551042,bus_abc_551043,transit_travel,bus_abc_Q250098,42.8125
bus_abc_551043,bus_abc_551044,transit_travel,bus_abc_Q250097,27.0
bus_abc_551043,bus_abc_551044,transit_travel,bus_abc_Q250098,29.0625
bus_abc_551044,bus_abc_551045,transit_travel,bus_abc_Q250097,32.0
bus_abc_551044,bus_abc_551045,transit_travel,bus_abc_Q250098,36.8125
bus_abc_551045,bus_abc_551036,transit_travel,bus_abc_Q250097,50.0
bus_abc_551045,bus_abc_551036,transit_travel,bus_abc_Q250098,55.5
bus_abc_551046,bus_abc_551033,transit_travel,bus_abc_Q250097,33.0
bus_abc_551046,bus_abc_551033,transit_travel,bus_abc_Q250098,36.23529411764706
bus_abc_551047,bus_abc_551028,transit_travel,bus_abc_Q250097,44.0
bus_abc_551047,bus_abc_551028,transit_travel,bus_abc_Q250098,48.529411764705884
bus_abc_551048,bus_abc_551021,transit_travel,bus_abc_Q250097,32.0
bus_abc_551048,bus_abc_551021,transit_travel,bus_abc_Q250098,35.23529411764706
bus_abc_551050,bus_abc_501369,transit_travel,bus_abc_Q250097,31.0
bus_abc_551050,bus_abc_501369,transit_travel,bus_abc_Q340051,31.0
bus_abc_551050,bus_abc_501370,transit_travel,bus_abc_Q250098,82.63157894736842
bus_abc_551051,bus_abc_500994,transit_travel,bus_abc_Q250099,131.0
bus_abc_551051,bus_abc_500994,transit_travel,bus_abc_Q340035,90.0
bus_abc_551051,bus_abc_500994,transit_travel,bus_abc_Q340048,90.0
bus_abc_551051,bus_abc_500994,transit_travel,bus_abc_Q650120,112.88235294117646
bus_abc_551051,bus_abc_551764,transit_travel,bus_abc_Q650121,407.0
bus_abc_551051,bus_abc_553163,transit_travel,bus_abc_Q250104,198.72727272727272
bus_abc_551053,bus_abc_551054,transit_travel,bus_abc_Q250097,88.11764705882354
bus_abc_551053,bus_abc_551054,transit_travel,bus_abc_Q340051,88.33333333333333
bus_abc_551054,bus_abc_550996,transit_travel,bus_abc_Q250097,59.666666666666664
bus_abc_551054,bus_abc_550996,transit_travel,bus_abc_Q340051,60.333333333333336
bus_abc_551055,bus_abc_551056,transit_travel,bus_abc_Q250097,44.705882352941174
bus_abc_551055,bus_abc_551056,transit_travel,bus_abc_Q340051,45.0
bus_abc_551056,bus_abc_551057,transit_travel,bus_abc_Q250097,48.705882352941174
bus_abc_551056,bus_abc_551057,transit_travel,bus_abc_Q340051,49.0
bus_abc_551057,bus_abc_551058,transit_travel,bus_abc_Q250097,48.35294117647059
bus_abc_551057,bus_abc_551058,transit_travel,bus_abc_Q340051,48.666666666666664
bus_abc_551058,bus_abc_550989,transit_travel,bus_abc_Q250097,62.94117647058823
bus_abc_551058,bus_abc_550989,transit_travel,bus_abc_Q340051,63.333333333333336
bus_abc_551059,bus_abc_551060,transit_travel,bus_abc_Q250097,60.294117647058826
bus_abc_551059,bus_abc_551060,transit_travel,bus_abc_Q340051,60.666666666666664
bus_abc_551060,bus_abc_550978,transit_travel,bus_abc_Q250098,178.63636363636363
bus_abc_551060,bus_abc_551061,transit_travel,bus_abc_Q250097,100.0
bus_abc_551060,bus_abc_551061,transit_travel,bus_abc_Q340051,101.75
bus_abc_551061,bus_abc_550978,transit_travel,bus_abc_Q250097,97.05882352941177
bus_abc_551061,bus_abc_550978,transit_travel,bus_abc_Q340051,98.75
bus_abc_551063,bus_abc_551064,transit_travel,bus_abc_Q290008,75.0
bus_abc_551063,bus_abc_551064,transit_travel,bus_abc_Q290035,71.57142857142857
bus_abc_551064,bus_abc_551065,transit_travel,bus_abc_Q290008,151.0
bus_abc_551064,bus_abc_551065,transit_travel,bus_abc_Q290035,143.57142857142858
bus_abc_551065,bus_abc_551067,transit_travel,bus_abc_Q290008,46.0
bus_abc_551065,bus_abc_551067,transit_travel,bus_abc_Q290035,44.0
bus_abc_551065,bus_abc_551067,transit_travel,bus_abc_Q470123,38.2
bus_abc_551066,bus_abc_551111,transit_travel,bus_abc_Q290034,88.81818181818181
bus_abc_551067,bus_abc_551069,transit_travel,bus_abc_Q290008,77.0
bus_abc_551067,bus_abc_551069,transit_travel,bus_abc_Q290035,73.28571428571429
bus_abc_551067,bus_abc_551069,transit_travel,bus_abc_Q470123,61.8
bus_abc_551069,bus_abc_551071,transit_travel,bus_abc_Q290008,70.0
bus_abc_551069,bus_abc_551071,transit_travel,bus_abc_Q290035,66.85714285714286
bus_abc_551069,bus_abc_551071,transit_travel,bus_abc_Q470123,57.6
bus_abc_551070,bus_abc_551110,transit_travel,bus_abc_Q290034,61.45454545454545
bus_abc_551070,bus_abc_551110,transit_travel,bus_abc_Q470098,59.0
bus_abc_551070,bus_abc_551110,transit_travel,bus_abc_Q470126,61.857142857142854
bus_abc_551071,bus_abc_551073,transit_travel,bus_abc_Q290008,85.0
bus_abc_551071,bus_abc_551073,transit_travel,bus_abc_Q290035,80.71428571428571
bus_abc_551071,bus_abc_553202,transit_travel,bus_abc_Q470123,58.6
bus_abc_551072,bus_abc_551070,transit_travel,bus_abc_Q290034,75.36363636363636
bus_abc_551072,bus_abc_551070,transit_travel,bus_abc_Q470098,72.0
bus_abc_551072,bus_abc_551070,transit_travel,bus_abc_Q470126,75.57142857142857
bus_abc_551073,bus_abc_551074,transit_travel,bus_abc_Q290008,55.0
bus_abc_551073,bus_abc_551074,transit_travel,bus_abc_Q290035,52.42857142857143
bus_abc_551074,bus_abc_551076,transit_travel,bus_abc_Q290008,56.0
bus_abc_551074,bus_abc_551076,transit_travel,bus_abc_Q290035,53.42857142857143
bus_abc_551075,bus_abc_551108,transit_travel,bus_abc_Q290034,46.75
bus_abc_551076,bus_abc_551077,transit_travel,bus_abc_Q290008,54.0
bus_abc_551076,bus_abc_551077,transit_travel,bus_abc_Q290035,51.42857142857143
bus_abc_551077,bus_abc_551078,transit_travel,bus_abc_Q290008,51.0
bus_abc_551077,bus_abc_551078,transit_travel,bus_abc_Q290035,48.42857142857143
bus_abc_551078,bus_abc_551079,transit_travel,bus_abc_Q290008,86.0
bus_abc_551078,bus_abc_551079,transit_travel,bus_abc_Q290035,83.6923076923077
bus_abc_551079,bus_abc_550467,transit_travel,bus_abc_Q290008,102.66666666666667
bus_abc_551079,bus_abc_550467,transit_travel,bus_abc_Q290035,99.0
bus_abc_551080,bus_abc_551081,transit_travel,bus_abc_Q290035,28.0
bus_abc_551081,bus_abc_551082,transit_travel,bus_abc_Q290035,30.0
bus_abc_551082,bus_abc_551083,transit_travel,bus_abc_Q290035,33.0
bus_abc_551083,bus_abc_551085,transit_travel,bus_abc_Q290035,64.0
bus_abc_551085,bus_abc_551086,transit_travel,bus_abc_Q290035,77.28571428571429
bus_abc_551086,bus_abc_551088,transit_travel,bus_abc_Q290035,57.857142857142854
bus_abc_551087,bus_abc_551096,transit_travel,bus_abc_Q290034,55.0
bus_abc_551088,bus_abc_551090,transit_travel,bus_abc_Q290035,71.14285714285714
bus_abc_551089,bus_abc_551087,transit_travel,bus_abc_Q290034,45.0
bus_abc_551090,bus_abc_551092,transit_travel,bus_abc_Q290035,119.28571428571429
bus_abc_551091,bus_abc_551089,transit_travel,bus_abc_Q290034,58.0
bus_abc_551092,bus_abc_551093,transit_travel,bus_abc_Q290035,43.0
bus_abc_551093,bus_abc_551095,transit_travel,bus_abc_Q290034,67.0
bus_abc_551095,bus_abc_551091,transit_travel,bus_abc_Q290034,82.0
bus_abc_551096,bus_abc_503519,transit_travel,bus_abc_Q290034,53.0
bus_abc_551097,bus_abc_551098,transit_travel,bus_abc_Q290034,62.81818181818182
bus_abc_551098,bus_abc_551099,transit_travel,bus_abc_Q290034,46.36363636363637
bus_abc_551099,bus_abc_551100,transit_travel,bus_abc_Q290034,75.54545454545455
bus_abc_551100,bus_abc_552994,transit_travel,bus_abc_Q290034,35.63636363636363
bus_abc_551104,bus_abc_551105,transit_travel,bus_abc_Q290034,55.5
bus_abc_551105,bus_abc_551106,transit_travel,bus_abc_Q290034,71.0
bus_abc_551106,bus_abc_551107,transit_travel,bus_abc_Q290034,42.75
bus_abc_551107,bus_abc_551075,transit_travel,bus_abc_Q290034,18.5
bus_abc_551108,bus_abc_551072,transit_travel,bus_abc_Q290034,49.5
bus_abc_551110,bus_abc_551066,transit_travel,bus_abc_Q290034,36.81818181818182
bus_abc_551110,bus_abc_553201,transit_travel,bus_abc_Q470098,68.5
bus_abc_551110,bus_abc_553201,transit_travel,bus_abc_Q470126,71.71428571428571
bus_abc_551111,bus_abc_551112,transit_travel,bus_abc_Q290034,29.636363636363637
bus_abc_551112,bus_abc_551113,transit_travel,bus_abc_Q290034,42.27272727272727
bus_abc_551113,bus_abc_551063,transit_travel,bus_abc_Q290034,24.636363636363637
bus_abc_551114,bus_abc_503311,transit_travel,bus_abc_Q330086,73.0
bus_abc_551115,bus_abc_551116,transit_travel,bus_abc_Q330086,132.0
bus_abc_551116,bus_abc_551117,transit_travel,bus_abc_Q330086,114.0
bus_abc_551117,bus_abc_551118,transit_travel,bus_abc_Q330086,101.0
bus_abc_551118,bus_abc_551119,transit_travel,bus_abc_Q330086,73.0
bus_abc_551119,bus_abc_551120,transit_travel,bus_abc_Q330086,78.0
bus_abc_551120,bus_abc_551121,transit_travel,bus_abc_Q330086,48.0
bus_abc_551121,bus_abc_551122,transit_travel,bus_abc_Q330086,64.0
bus_abc_551122,bus_abc_551123,transit_travel,bus_abc_Q330086,56.0
bus_abc_551123,bus_abc_551124,transit_travel,bus_abc_Q330086,42.0
bus_abc_551124,bus_abc_551125,transit_travel,bus_abc_Q330086,72.0
bus_abc_551125,bus_abc_503876,transit_travel,bus_abc_Q330086,74.0
bus_abc_551129,bus_abc_551132,transit_travel,bus_abc_Q330079,28.0
bus_abc_551130,bus_abc_551129,transit_travel,bus_abc_Q330079,33.0
bus_abc_551130,bus_abc_552018,transit_travel,bus_abc_Q720066,75.0
bus_abc_551131,bus_abc_551130,transit_travel,bus_abc_Q330079,39.0
bus_abc_551131,bus_abc_551130,transit_travel,bus_abc_Q720066,63.0
bus_abc_551132,bus_abc_553188,transit_travel,bus_abc_Q330079,51.0
bus_abc_551133,bus_abc_551134,transit_travel,bus_abc_Q330079,76.0
bus_abc_551134,bus_abc_551135,transit_travel,bus_abc_Q330079,72.0
bus_abc_551135,bus_abc_551136,transit_travel,bus_abc_Q330079,66.0
bus_abc_551136,bus_abc_982046,transit_travel,bus_abc_Q330079,87.0
bus_abc_551138,bus_abc_551139,transit_travel,bus_abc_Q340035,40.0
bus_abc_551138,bus_abc_551139,transit_travel,bus_abc_Q340048,40.0
bus_abc_551139,bus_abc_551140,transit_travel,bus_abc_Q340035,44.0
bus_abc_551139,bus_abc_551140,transit_travel,bus_abc_Q340048,44.0
bus_abc_551140,bus_abc_551141,transit_travel,bus_abc_Q340035,49.0
bus_abc_551140,bus_abc_551141,transit_travel,bus_abc_Q340048,49.0
bus_abc_551141,bus_abc_551142,transit_travel,bus_abc_Q340035,58.0
bus_abc_551141,bus_abc_551142,transit_travel,bus_abc_Q340048,58.0
bus_abc_551142,bus_abc_551143,transit_travel,bus_abc_Q340035,41.0
bus_abc_551142,bus_abc_551143,transit_travel,bus_abc_Q340048,41.0
bus_abc_551142,bus_abc_551143,transit_travel,bus_abc_QM200091,24.0
bus_abc_551143,bus_abc_501097,transit_travel,bus_abc_Q340035,59.0
bus_abc_551143,bus_abc_501097,transit_travel,bus_abc_Q340048,59.0
bus_abc_551143,bus_abc_501097,transit_travel,bus_abc_QM200091,33.0
bus_abc_551144,bus_abc_551148,transit_travel,bus_abc_Q340043,58.666666666666664
bus_abc_551144,bus_abc_551148,transit_travel,bus_abc_Q340051,58.45454545454545
bus_abc_551144,bus_abc_551148,transit_travel,bus_abc_QM200105,55.6
bus_abc_551145,bus_abc_552928,transit_travel,bus_abc_QM200091,87.0
bus_abc_551146,bus_abc_501132,transit_travel,bus_abc_Q340043,62.5
bus_abc_551146,bus_abc_501132,transit_travel,bus_abc_Q340051,62.27272727272727
bus_abc_551146,bus_abc_501133,transit_travel,bus_abc_QM200105,79.2
bus_abc_551148,bus_abc_552671,transit_travel,bus_abc_QM200105,75.53333333333333
bus_abc_551148,bus_abc_552957,transit_travel,bus_abc_Q340043,41.333333333333336
bus_abc_551148,bus_abc_552957,transit_travel,bus_abc_Q340051,41.18181818181818
bus_abc_551149,bus_abc_551013,transit_travel,bus_abc_Q340043,58.666666666666664
bus_abc_551149,bus_abc_551013,transit_travel,bus_abc_Q340051,58.2
bus_abc_551151,bus_abc_550738,transit_travel,bus_abc_Q350070,29.0
bus_abc_551151,bus_abc_550738,transit_travel,bus_abc_Q350072,19.0
bus_abc_551152,bus_abc_550740,transit_travel,bus_abc_Q220500,39.0
bus_abc_551152,bus_abc_550740,transit_travel,bus_abc_Q350072,28.0
bus_abc_551153,bus_abc_550737,transit_travel,bus_abc_Q350062,113.0
bus_abc_551154,bus_abc_551156,transit_travel,bus_abc_Q350070,41.0
bus_abc_551154,bus_abc_551156,transit_travel,bus_abc_Q350072,48.0
bus_abc_551155,bus_abc_551186,transit_travel,bus_abc_Q350059,19.0
bus_abc_551155,bus_abc_551186,transit_travel,bus_abc_Q350062,19.0
bus_abc_551156,bus_abc_551157,transit_travel,bus_abc_Q350070,15.0
bus_abc_551156,bus_abc_551157,transit_travel,bus_abc_Q350072,19.0
bus_abc_551157,bus_abc_551158,transit_travel,bus_abc_Q350070,23.0
bus_abc_551157,bus_abc_551158,transit_travel,bus_abc_Q350072,27.0
bus_abc_551158,bus_abc_551160,transit_travel,bus_abc_Q350070,11.0
bus_abc_551158,bus_abc_551160,transit_travel,bus_abc_Q350072,13.0
bus_abc_551159,bus_abc_551183,transit_travel,bus_abc_Q350059,23.0
bus_abc_551159,bus_abc_551183,transit_travel,bus_abc_Q350062,23.0
bus_abc_551160,bus_abc_551161,transit_travel,bus_abc_Q350070,15.0
bus_abc_551160,bus_abc_551161,transit_travel,bus_abc_Q350072,19.0
bus_abc_551161,bus_abc_551162,transit_travel,bus_abc_Q350070,16.0
bus_abc_551161,bus_abc_551162,transit_travel,bus_abc_Q350072,19.0
bus_abc_551162,bus_abc_551164,transit_travel,bus_abc_Q350070,16.0
bus_abc_551162,bus_abc_551164,transit_travel,bus_abc_Q350072,19.0
bus_abc_551163,bus_abc_551181,transit_travel,bus_abc_Q350059,17.0
bus_abc_551163,bus_abc_551181,transit_travel,bus_abc_Q350062,17.0
bus_abc_551164,bus_abc_551165,transit_travel,bus_abc_Q350070,9.0
bus_abc_551164,bus_abc_551165,transit_travel,bus_abc_Q350072,11.0
bus_abc_551165,bus_abc_551166,transit_travel,bus_abc_Q350070,24.0
bus_abc_551165,bus_abc_551166,transit_travel,bus_abc_Q350072,29.0
bus_abc_551166,bus_abc_551167,transit_travel,bus_abc_Q350070,17.0
bus_abc_551166,bus_abc_551167,transit_travel,bus_abc_Q350072,19.0
bus_abc_551167,bus_abc_551168,transit_travel,bus_abc_Q350070,16.0
bus_abc_551167,bus_abc_551168,transit_travel,bus_abc_Q350072,20.0
bus_abc_551168,bus_abc_551169,transit_travel,bus_abc_Q350070,15.0
bus_abc_551168,bus_abc_551169,transit_travel,bus_abc_Q350072,19.0
bus_abc_551169,bus_abc_551170,transit_travel,bus_abc_Q350070,17.0
bus_abc_551169,bus_abc_551170,transit_travel,bus_abc_Q350072,19.0
bus_abc_551170,bus_abc_551171,transit_travel,bus_abc_Q350070,16.0
bus_abc_551170,bus_abc_551171,transit_travel,bus_abc_Q350072,19.0
bus_abc_551171,bus_abc_551172,transit_travel,bus_abc_Q350070,21.0
bus_abc_551171,bus_abc_551172,transit_travel,bus_abc_Q350072,26.0
bus_abc_551172,bus_abc_552960,transit_travel,bus_abc_Q350059,49.0
bus_abc_551172,bus_abc_552960,transit_travel,bus_abc_Q350062,49.0
bus_abc_551174,bus_abc_551175,transit_travel,bus_abc_Q350059,23.0
bus_abc_551174,bus_abc_551175,transit_travel,bus_abc_Q350062,23.0
bus_abc_551175,bus_abc_551176,transit_travel,bus_abc_Q350059,24.0
bus_abc_551175,bus_abc_551176,transit_travel,bus_abc_Q350062,24.0
bus_abc_551176,bus_abc_551177,transit_travel,bus_abc_Q350059,24.0
bus_abc_551176,bus_abc_551177,transit_travel,bus_abc_Q350062,24.0
bus_abc_551177,bus_abc_551178,transit_travel,bus_abc_Q350059,25.0
bus_abc_551177,bus_abc_551178,transit_travel,bus_abc_Q350062,25.0
bus_abc_551178,bus_abc_551179,transit_travel,bus_abc_Q350059,25.0
bus_abc_551178,bus_abc_551179,transit_travel,bus_abc_Q350062,25.0
bus_abc_551179,bus_abc_551180,transit_travel,bus_abc_Q350059,24.0
bus_abc_551179,bus_abc_551180,transit_travel,bus_abc_Q350062,24.0
bus_abc_551180,bus_abc_551163,transit_travel,bus_abc_Q350059,31.0
bus_abc_551180,bus_abc_551163,transit_travel,bus_abc_Q350062,31.0
bus_abc_551181,bus_abc_551182,transit_travel,bus_abc_Q350059,24.0
bus_abc_551181,bus_abc_551182,transit_travel,bus_abc_Q350062,24.0
bus_abc_551182,bus_abc_551159,transit_travel,bus_abc_Q350059,24.0
bus_abc_551182,bus_abc_551159,transit_travel,bus_abc_Q350062,24.0
bus_abc_551183,bus_abc_551184,transit_travel,bus_abc_Q350059,24.0
bus_abc_551183,bus_abc_551184,transit_travel,bus_abc_Q350062,24.0
bus_abc_551184,bus_abc_551185,transit_travel,bus_abc_Q350059,26.0
bus_abc_551184,bus_abc_551185,transit_travel,bus_abc_Q350062,26.0
bus_abc_551185,bus_abc_551155,transit_travel,bus_abc_Q350059,40.0
bus_abc_551185,bus_abc_551155,transit_travel,bus_abc_Q350062,40.0
bus_abc_551186,bus_abc_552961,transit_travel,bus_abc_Q350059,34.0
bus_abc_551186,bus_abc_552961,transit_travel,bus_abc_Q350062,34.0
bus_abc_551187,bus_abc_551188,transit_travel,bus_abc_Q370124,38.285714285714285
bus_abc_551187,bus_abc_551188,transit_travel,bus_abc_Q370130,34.0
bus_abc_551187,bus_abc_551188,transit_travel,bus_abc_QM180037,33.0
bus_abc_551188,bus_abc_551189,transit_travel,bus_abc_Q370124,38.285714285714285
bus_abc_551188,bus_abc_551189,transit_travel,bus_abc_Q370130,34.0
bus_abc_551188,bus_abc_551190,transit_travel,bus_abc_QM180037,67.0
bus_abc_551189,bus_abc_551190,transit_travel,bus_abc_Q370124,38.285714285714285
bus_abc_551189,bus_abc_551190,transit_travel,bus_abc_Q370130,34.0
bus_abc_551190,bus_abc_550303,transit_travel,bus_abc_QM180037,83.0
bus_abc_551190,bus_abc_551191,transit_travel,bus_abc_Q370124,38.285714285714285
bus_abc_551190,bus_abc_551191,transit_travel,bus_abc_Q370130,34.0
bus_abc_551191,bus_abc_550303,transit_travel,bus_abc_Q370124,58.81818181818182
bus_abc_551191,bus_abc_550303,transit_travel,bus_abc_Q370130,52.0
bus_abc_551196,bus_abc_551198,transit_travel,bus_abc_Q370124,101.5909090909091
bus_abc_551196,bus_abc_551198,transit_travel,bus_abc_Q370130,90.0
bus_abc_551198,bus_abc_551200,transit_travel,bus_abc_Q370124,48.77272727272727
bus_abc_551198,bus_abc_551200,transit_travel,bus_abc_Q370130,44.0
bus_abc_551199,bus_abc_551238,transit_travel,bus_abc_Q370119,76.5
bus_abc_551199,bus_abc_551238,transit_travel,bus_abc_Q370120,66.0
bus_abc_551200,bus_abc_550131,transit_travel,bus_abc_Q370124,64.17391304347827
bus_abc_551200,bus_abc_550131,transit_travel,bus_abc_Q370130,57.0
bus_abc_551203,bus_abc_551205,transit_travel,bus_abc_Q370124,87.82608695652173
bus_abc_551203,bus_abc_551205,transit_travel,bus_abc_Q370130,56.0
bus_abc_551204,bus_abc_551236,transit_travel,bus_abc_Q370119,70.0
bus_abc_551204,bus_abc_551236,transit_travel,bus_abc_Q370120,62.0
bus_abc_551205,bus_abc_551207,transit_travel,bus_abc_Q370124,72.8695652173913
bus_abc_551205,bus_abc_551207,transit_travel,bus_abc_Q370130,47.0
bus_abc_551206,bus_abc_551204,transit_travel,bus_abc_Q370119,61.0
bus_abc_551206,bus_abc_551204,transit_travel,bus_abc_Q370120,55.0
bus_abc_551207,bus_abc_551211,transit_travel,bus_abc_Q370124,125.0
bus_abc_551207,bus_abc_551211,transit_travel,bus_abc_Q370130,79.0
bus_abc_551208,bus_abc_551206,transit_travel,bus_abc_Q370119,64.0
bus_abc_551208,bus_abc_551206,transit_travel,bus_abc_Q370120,57.0
bus_abc_551211,bus_abc_551213,transit_travel,bus_abc_Q370124,90.625
bus_abc_551211,bus_abc_551213,transit_travel,bus_abc_Q370130,59.0
bus_abc_551212,bus_abc_551208,transit_travel,bus_abc_Q370119,101.0
bus_abc_551212,bus_abc_551208,transit_travel,bus_abc_Q370120,89.0
bus_abc_551213,bus_abc_551215,transit_travel,bus_abc_Q370124,44.666666666666664
bus_abc_551213,bus_abc_551215,transit_travel,bus_abc_Q370130,29.0
bus_abc_551214,bus_abc_551212,transit_travel,bus_abc_Q370119,65.0
bus_abc_551214,bus_abc_551212,transit_travel,bus_abc_Q370120,58.0
bus_abc_551215,bus_abc_551217,transit_travel,bus_abc_Q370124,93.04166666666667
bus_abc_551215,bus_abc_551217,transit_travel,bus_abc_Q370130,59.0
bus_abc_551216,bus_abc_551214,transit_travel,bus_abc_Q370119,53.0
bus_abc_551217,bus_abc_551219,transit_travel,bus_abc_Q370124,78.20833333333333
bus_abc_551217,bus_abc_551219,transit_travel,bus_abc_Q370130,51.0
bus_abc_551218,bus_abc_551216,transit_travel,bus_abc_Q370119,57.0
bus_abc_551219,bus_abc_551221,transit_travel,bus_abc_Q370124,55.8
bus_abc_551219,bus_abc_551221,transit_travel,bus_abc_Q370130,48.0
bus_abc_551220,bus_abc_551218,transit_travel,bus_abc_Q370119,69.0
bus_abc_551221,bus_abc_551223,transit_travel,bus_abc_Q370124,64.8
bus_abc_551221,bus_abc_551223,transit_travel,bus_abc_Q370130,54.0
bus_abc_551222,bus_abc_551220,transit_travel,bus_abc_Q370119,52.333333333333336
bus_abc_551223,bus_abc_504355,transit_travel,bus_abc_Q370124,51.8
bus_abc_551223,bus_abc_504355,transit_travel,bus_abc_Q370130,45.0
bus_abc_551226,bus_abc_551228,transit_travel,bus_abc_Q370124,121.3076923076923
bus_abc_551226,bus_abc_551228,transit_travel,bus_abc_Q370130,104.0
bus_abc_551227,bus_abc_551235,transit_travel,bus_abc_Q370119,98.66666666666667
bus_abc_551228,bus_abc_551230,transit_travel,bus_abc_Q370124,72.38461538461539
bus_abc_551228,bus_abc_551230,transit_travel,bus_abc_Q370130,61.0
bus_abc_551229,bus_abc_551227,transit_travel,bus_abc_Q370119,110.33333333333333
bus_abc_551230,bus_abc_553215,transit_travel,bus_abc_Q370124,111.57692307692308
bus_abc_551230,bus_abc_553215,transit_travel,bus_abc_Q370130,96.0
bus_abc_551231,bus_abc_550350,transit_travel,bus_abc_Q370119,69.66666666666667
bus_abc_551232,bus_abc_551233,transit_travel,bus_abc_Q370119,35.0
bus_abc_551233,bus_abc_551229,transit_travel,bus_abc_Q370119,58.666666666666664
bus_abc_551235,bus_abc_504348,transit_travel,bus_abc_Q370119,45.333333333333336
bus_abc_551236,bus_abc_550079,transit_travel,bus_abc_Q370120,32.0
bus_abc_551236,bus_abc_553239,transit_travel,bus_abc_Q370119,120.0
bus_abc_551238,bus_abc_550306,transit_travel,bus_abc_Q370119,64.0
bus_abc_551238,bus_abc_550306,transit_travel,bus_abc_Q370120,56.0
bus_abc_551239,bus_abc_551240,transit_travel,bus_abc_Q370119,31.0
bus_abc_551239,bus_abc_551240,transit_travel,bus_abc_Q370120,27.0
bus_abc_551240,bus_abc_551241,transit_travel,bus_abc_Q370119,31.0
bus_abc_551240,bus_abc_551241,transit_travel,bus_abc_Q370120,26.0
bus_abc_551241,bus_abc_551242,transit_travel,bus_abc_Q370119,31.0
bus_abc_551241,bus_abc_551242,transit_travel,bus_abc_Q370120,27.0
bus_abc_551242,bus_abc_551243,transit_travel,bus_abc_Q370119,31.0
bus_abc_551242,bus_abc_551243,transit_travel,bus_abc_Q370120,27.0
bus_abc_551243,bus_abc_553221,transit_travel,bus_abc_Q370119,31.0
bus_abc_551243,bus_abc_553221,transit_travel,bus_abc_Q370120,27.0
bus_abc_551247,bus_abc_551248,transit_travel,bus_abc_Q380064,51.166666666666664
bus_abc_551248,bus_abc_551249,transit_travel,bus_abc_Q380064,42.333333333333336
bus_abc_551248,bus_abc_551251,transit_travel,bus_abc_QM120099,160.0
bus_abc_551248,bus_abc_551251,transit_travel,bus_abc_QM120100,160.42857142857142
bus_abc_551249,bus_abc_551250,transit_travel,bus_abc_Q380064,41.916666666666664
bus_abc_551250,bus_abc_551251,transit_travel,bus_abc_Q380064,34.5
bus_abc_551251,bus_abc_401840,transit_travel,bus_abc_QM120100,1182.857142857143
bus_abc_551251,bus_abc_450002,transit_travel,bus_abc_QM120099,1170.0
bus_abc_551251,bus_abc_551252,transit_travel,bus_abc_Q380064,41.333333333333336
bus_abc_551252,bus_abc_551253,transit_travel,bus_abc_Q380064,113.75
bus_abc_551253,bus_abc_551257,transit_travel,bus_abc_Q380064,54.30769230769231
bus_abc_551255,bus_abc_552966,transit_travel,bus_abc_Q380065,16.0
bus_abc_551257,bus_abc_551260,transit_travel,bus_abc_Q380064,132.53846153846155
bus_abc_551259,bus_abc_551255,transit_travel,bus_abc_Q380065,71.0
bus_abc_551260,bus_abc_551261,transit_travel,bus_abc_Q380064,54.30769230769231
bus_abc_551261,bus_abc_551263,transit_travel,bus_abc_Q380064,67.07692307692308
bus_abc_551262,bus_abc_551348,transit_travel,bus_abc_Q380065,40.0
bus_abc_551263,bus_abc_551264,transit_travel,bus_abc_Q380064,59.69230769230769
bus_abc_551264,bus_abc_551265,transit_travel,bus_abc_Q380064,54.30769230769231
bus_abc_551265,bus_abc_551266,transit_travel,bus_abc_Q380064,45.30769230769231
bus_abc_551266,bus_abc_551267,transit_travel,bus_abc_Q380064,35.53846153846154
bus_abc_551267,bus_abc_551269,transit_travel,bus_abc_Q380064,31.53846153846154
bus_abc_551268,bus_abc_551343,transit_travel,bus_abc_Q380065,46.0
bus_abc_551269,bus_abc_551270,transit_travel,bus_abc_Q380064,38.92307692307692
bus_abc_551270,bus_abc_551271,transit_travel,bus_abc_Q380064,54.30769230769231
bus_abc_551271,bus_abc_551272,transit_travel,bus_abc_Q380064,48.30769230769231
bus_abc_551272,bus_abc_551273,transit_travel,bus_abc_Q380064,60.69230769230769
bus_abc_551273,bus_abc_551274,transit_travel,bus_abc_Q380064,44.785714285714285
bus_abc_551274,bus_abc_551275,transit_travel,bus_abc_Q380064,34.785714285714285
bus_abc_551275,bus_abc_551965,transit_travel,bus_abc_Q380064,65.85714285714286
bus_abc_551277,bus_abc_504320,transit_travel,bus_abc_Q380064,62.07692307692308
bus_abc_551277,bus_abc_504320,transit_travel,bus_abc_Q670040,48.916666666666664
bus_abc_551278,bus_abc_551335,transit_travel,bus_abc_Q380065,41.0
bus_abc_551278,bus_abc_551335,transit_travel,bus_abc_Q670041,56.285714285714285
bus_abc_551282,bus_abc_551283,transit_travel,bus_abc_Q380064,60.23076923076923
